name,city,rating,rating_count,cost,main_city,cuisine
SCOOPED,VELACHERY,4.5,300,200,CHENNAI,ICE CREAM
IDHU NAMMA VEETU SAPADU,VELACHERY,4.0,535,200,CHENNAI,BIRYANI
AMADORA GOURMET ICE CREAM,VELACHERY,4.0,535,300,CHENNAI,ICE CREAM
VARA'S KITCHEN,VELACHERY,4.0,535,200,CHENNAI,CHINESE
A2B VEG,VELACHERY,4.5,8000,300,CHENNAI,SOUTH INDIAN
ARAFFA BIRIYANI,VELACHERY,4.0,300,300,CHENNAI,SOUTH INDIAN
CHENNAI HUNGERS,VELACHERY,4.0,535,300,CHENNAI,SOUTH INDIAN
PUNJAB GRILL,VELACHERY,4.0,300,700,CHENNAI,NORTH INDIAN
DONER VILLE,VELACHERY,3.5,80,250,CHENNAI,TURKISH
ONLY ORGANIIC,VELACHERY,4.0,535,200,CHENNAI,HOME FOOD
RAAZ RESTAURANT,VELACHERY,4.0,535,200,CHENNAI,NORTH INDIAN
HOMELY,VELACHERY,4.5,3000,200,CHENNAI,HOME FOOD
ZWARMA { THE SHAWARMA MAKERS },VELACHERY,4.0,535,200,CHENNAI,INDIAN
SAY CHEEZZA,VELACHERY,3.5,80,400,CHENNAI,ITALIAN
NAMMA VEETU SAMAYAL,VELACHERY,4.0,535,250,CHENNAI,INDIAN
MADRAS MANI BIRYANI RESTAURANT,VELACHERY,4.0,535,400,CHENNAI,CHINESE
AL ARABIAN GRILLS,VELACHERY,4.0,535,300,CHENNAI,ARABIAN
HOT CHIPS,VELACHERY,4.0,800,250,CHENNAI,NORTH INDIAN
HOTEL MILAN,VELACHERY,4.5,800,200,CHENNAI,BIRYANI
RR RESTAURANT,VELACHERY,4.0,535,45,CHENNAI,SOUTH INDIAN
MAGIZHNILAM,VELACHERY,4.0,535,200,CHENNAI,SOUTH INDIAN
CURIOUS PULB BAR,VELACHERY,4.0,535,300,CHENNAI,BEVERAGES
BIG PARATHA HOUSE,VELACHERY,4.0,80,200,CHENNAI,NORTH INDIAN
HOT BREADS,VELACHERY,4.5,300,150,CHENNAI,BAKERY
SREE AKSHAYAM SWEETS N BAKERS,VELACHERY,4.5,80,400,CHENNAI,SWEETS
BTT- VELACHERY,VELACHERY,5.0,30,250,CHENNAI,SNACKS
BISMILLAH BRIYANI,VELACHERY,4.0,80,200,CHENNAI,BIRYANI
BIRIYANI BROTHERS,VELACHERY,4.5,300,350,CHENNAI,INDIAN
TIRUNELVELI  PAROTTA KADAI,VELACHERY,4.0,300,200,CHENNAI,SOUTH INDIAN
ONLY BIRIYANI,VELACHERY,4.0,535,300,CHENNAI,BIRYANI
ANDHIKKADAI,VELACHERY,5.0,3000,200,CHENNAI,SOUTH INDIAN
SHAWARMA CAMPUS,VELACHERY,4.0,535,150,CHENNAI,ICE CREAM
TOAST 99 DOSA,VELACHERY,4.0,300,50,CHENNAI,SNACKS
DOMINO'S PIZZA,VELACHERY,4.5,300,400,CHENNAI,PIZZAS
BISMI BIRIYANI,VELACHERY,3.0,300,350,CHENNAI,NORTH INDIAN
AATTRAL CAKES,VELACHERY,4.0,535,150,CHENNAI,BAKERY
SRI SIVALAYAM HOTEL,VELACHERY,4.0,535,200,CHENNAI,SOUTH INDIAN
ALTHAF FOOD COURT VELACHERY,VELACHERY,4.5,300,200,CHENNAI,BIRYANI
SALEM RR BIRIYANI UNAVAGAM,VELACHERY,4.0,800,400,CHENNAI,BIRYANI
MALABAR KITCHEN,VELACHERY,4.5,80,400,CHENNAI,KERALA
JUICE PUMP,VELACHERY,4.5,30,300,CHENNAI,JUICES
TOTCO INDIA,VELACHERY,4.0,535,200,CHENNAI,SNACKS
HOTEL KESAVA BHAVAN,VELACHERY,4.5,300,200,CHENNAI,INDIAN
BBQ MAFIA,VELACHERY,4.0,535,400,CHENNAI,BARBECUE
GANGA SWEETS,VELACHERY,4.5,300,250,CHENNAI,NORTH INDIAN
KRISPY KREME,VELACHERY,5.0,800,170,CHENNAI,DESSERTS
FIVE STAR,VELACHERY,4.5,80,300,CHENNAI,SNACKS
HAPPY CLOUD BIRIYANI BISTRO,VELACHERY,4.0,535,300,CHENNAI,BIRYANI
ORANGE WOK,VELACHERY,4.0,300,500,CHENNAI,CHINESE
THE LAMA'S KITCHEN,VELACHERY,4.0,535,200,CHENNAI,CHINESE
AMBUR STAR BRIYANI,VELACHERY,4.5,3000,500,CHENNAI,BIRYANI
CHAI BOY,VELACHERY,4.0,535,120,CHENNAI,BEVERAGES
SULTHAN'S,VELACHERY,4.0,300,400,CHENNAI,BIRYANI
WELCOME SRINIVASA,VELACHERY,4.5,800,200,CHENNAI,SOUTH INDIAN
THE BROOKLYN CREAMERY - HEALTHY ICE CREAM,VELACHERY,5.0,30,200,CHENNAI,DESSERTS
KOBE SIZZLERS,VELACHERY,4.0,535,1200,CHENNAI,INDIAN
STARBUCKS COFFEE,VELACHERY,4.5,300,400,CHENNAI,BEVERAGES
ASIA KITCHEN BY MAINLAND CHINA,VELACHERY,4.0,535,1000,CHENNAI,ASIAN
THE COFFEE BEAN & TEA LEAF,VELACHERY,4.0,30,500,CHENNAI,BEVERAGES
PITA POINT,VELACHERY,4.0,535,200,CHENNAI,LEBANESE
ZWARMA,VELACHERY,4.0,535,200,CHENNAI,ARABIAN
STANY'S WHEAT ROLL,VELACHERY,4.0,535,300,CHENNAI,SNACKS
ANNAI BIRIYANI CENTER,VELACHERY,4.0,535,200,CHENNAI,SOUTH INDIAN
KAJALS,VELACHERY,4.0,535,200,CHENNAI,NORTH INDIAN
COSMIC CRAVINGS,VELACHERY,4.0,535,400,CHENNAI,FAST FOOD
GEETHAM VEG RESTAURANT,VELACHERY,4.5,3000,250,CHENNAI,INDIAN
HRX BY EATFIT,VELACHERY,5.0,30,270,CHENNAI,HEALTHY FOOD
HAKKA XPRESS (CHINESE),VELACHERY,4.0,300,350,CHENNAI,CHINESE
DIM SUM SHELTER,VELACHERY,4.0,30,250,CHENNAI,CHINESE
THE ARAB SHACK,VELACHERY,4.0,535,300,CHENNAI,ARABIAN
ZEA GOURMET,VELACHERY,4.0,535,150,CHENNAI,CONTINENTAL
THE KITCHEN BY CHEF DEEPA,VELACHERY,4.5,300,450,CHENNAI,NORTH INDIAN
MEHFIL BIRYANI BY ZAKIR KHAN,VELACHERY,3.5,80,350,CHENNAI,BIRYANI
THE BIRYANI ZINDAGI,VELACHERY,4.0,80,300,CHENNAI,BIRYANI
CAKE TREASURES,VELACHERY,4.0,535,300,CHENNAI,BAKERY
CHOCOMANS,VELACHERY,4.5,80,300,CHENNAI,BAKERY
ITC FABELLE CHOCOLATES,VELACHERY,4.0,535,600,CHENNAI,BAKERY
THE BELGIAN WAFFLE CAFE,VELACHERY,4.5,800,200,CHENNAI,SNACKS
CAKEZONE,VELACHERY,4.5,800,200,CHENNAI,DESSERTS
THAIYILAI VIRUNDHU,VELACHERY,4.5,80,150,CHENNAI,SOUTH INDIAN
BURGER KING,VELACHERY,4.5,3000,350,CHENNAI,AMERICAN
IBACO,VELACHERY,4.5,80,800,CHENNAI,ICE CREAM
MADRAS FISH,VELACHERY,4.0,535,500,CHENNAI,INDIAN
LOGA'S PIZZA,VELACHERY,4.0,535,300,CHENNAI,FAST FOOD
COLD STONE CREAMERY,VELACHERY,4.5,80,200,CHENNAI,ICE CREAM
FOODEEZ,VELACHERY,4.0,535,200,CHENNAI,PIZZAS
SREE AKSHAYAM,VELACHERY,4.5,8000,200,CHENNAI,CHINESE
LOGA'S SANDWICH,VELACHERY,4.0,535,300,CHENNAI,FAST FOOD
MADHARAS - GLOBAL VEG KITCHEN,VELACHERY,4.0,80,900,CHENNAI,SOUTH INDIAN
KFC,VELACHERY,4.0,3000,400,CHENNAI,AMERICAN
SEASONAL TASTES BY WESTIN,VELACHERY,4.0,300,600,CHENNAI,INDIAN
MASALEDAAR FIRANGI TADKA,VELACHERY,4.5,300,400,CHENNAI,NORTH INDIAN
KAKADA RAMPRASAD,VELACHERY,4.5,300,500,CHENNAI,INDIAN
ROLL OVER,VELACHERY,4.0,30,300,CHENNAI,ICE CREAM
CHENNAI CHERAN BIRIYANI,VELACHERY,4.0,535,250,CHENNAI,BIRYANI
FRUIT SHOP ON GREAMS ROAD,VELACHERY,4.5,300,250,CHENNAI,JUICES
MUMMY DADDY ANDHRA MESS,VELACHERY,4.5,800,200,CHENNAI,SOUTH INDIAN
BLUE WAVES,VELACHERY,4.0,535,250,CHENNAI,SOUTH INDIAN
ANNAI FAST FOOD,VELACHERY,4.0,535,300,CHENNAI,SOUTH INDIAN
THE RED BOX,VELACHERY,4.0,300,400,CHENNAI,CHINESE
HOT & COOL RESTAURANT,VELACHERY,4.0,535,300,CHENNAI,CHINESE
BOMBAY KULFI,VELACHERY,4.5,30,200,CHENNAI,ICE CREAM
COFFEE N RECHARGE,VELACHERY,4.0,535,200,CHENNAI,BEVERAGES
FRENCH LOAF,VELACHERY,4.5,80,400,CHENNAI,DESSERTS
JUICEBERRY,VELACHERY,4.0,535,180,CHENNAI,JUICES
WINGS ON FIRE,VELACHERY,3.0,300,200,CHENNAI,CONTINENTAL
TOSAI,VELACHERY,4.0,300,250,CHENNAI,SOUTH INDIAN
DRUNKEN MONKEY,VELACHERY,4.5,300,400,CHENNAI,HEALTHY FOOD
KEVENTERS ICE CREAM,VELACHERY,4.0,535,300,CHENNAI,ICE CREAM
NANDHINEE KITCHEN,VELACHERY,4.5,80,200,CHENNAI,HYDERABADI
FAASOS' SIGNATURE WRAPS & ROLLS,VELACHERY,4.0,535,350,CHENNAI,SNACKS
FOODIES KITCHEN,VELACHERY,4.0,535,200,CHENNAI,CHINESE
DOSA CIRCLE,VELACHERY,4.0,535,200,CHENNAI,SOUTH INDIAN
BASKIN ROBBINS,VELACHERY,4.5,300,250,CHENNAI,DESSERTS
FIRANGI BAKE,VELACHERY,4.5,30,400,CHENNAI,ITALIAN
VIN HORTONS,VELACHERY,4.0,535,150,CHENNAI,CHINESE
WENDY'S,VELACHERY,4.0,80,200,CHENNAI,AMERICAN
THE HOUSE OF FRIES,VELACHERY,4.0,535,400,CHENNAI,SNACKS
MAD OVER DONUTS,VELACHERY,4.0,300,200,CHENNAI,DESSERTS
MR. PAPDI,VELACHERY,4.5,3000,400,CHENNAI,NORTH INDIAN
THE FRESHLY MADE,VELACHERY,4.5,300,350,CHENNAI,CONTINENTAL
BUNNY BURGERS,VELACHERY,4.0,535,300,CHENNAI,BURGERS
KHALIDS BIRIYANI,VELACHERY,4.0,800,350,CHENNAI,BIRYANI
THE MOST WANTED CAKE SHOP,VELACHERY,4.0,535,200,CHENNAI,BAKERY
DINDIGUL THALAPPAKATTI,VELACHERY,4.0,800,600,CHENNAI,BIRYANI
NEW L2V FEAST,VELACHERY,4.0,30,250,CHENNAI,JUICES
MADURAI PAROTTA'S,VELACHERY,3.5,80,320,CHENNAI,INDIAN
SIMPLY NASHTA,VELACHERY,4.0,535,200,CHENNAI,FAST FOOD
THE WEDDING BRIYANI,VELACHERY,4.0,3000,200,CHENNAI,BIRYANI
BELGIAN BURGER WAFFLES (BBW),VELACHERY,4.0,535,200,CHENNAI,BEVERAGES
PARIS WAFFLE CO.,VELACHERY,3.5,30,200,CHENNAI,BAKERY
THE SHAKESPIER,VELACHERY,4.0,535,300,CHENNAI,SNACKS
RANJANA SWEETS & SNACKS,VELACHERY,4.0,535,250,CHENNAI,SWEETS
DONUT HOUSE,VELACHERY,4.0,80,250,CHENNAI,DESSERTS
BROWNIE HEAVEN,VELACHERY,4.5,300,300,CHENNAI,DESSERTS
CHAI WAALE,VELACHERY,4.5,300,200,CHENNAI,BEVERAGES
WAFCAFE,VELACHERY,4.0,535,300,CHENNAI,BEVERAGES
FOODIE'S FEAST,VELACHERY,4.0,535,300,CHENNAI,SNACKS
ZAIKA UTTAR DA,VELACHERY,4.5,300,800,CHENNAI,NORTH INDIAN
MIRCHY'S CAFE,VELACHERY,4.0,535,300,CHENNAI,BEVERAGES
SANDWICH SQUARE,VELACHERY,4.0,30,150,CHENNAI,SNACKS
SRI KRISHNA SWEETS,VELACHERY,4.5,300,200,CHENNAI,SWEETS
SLICE OF NEST,VELACHERY,4.0,535,300,CHENNAI,BAKERY
WOW! CHICKEN,VELACHERY,4.0,300,300,CHENNAI,AMERICAN
BINGE POP,VELACHERY,4.0,535,250,CHENNAI,SNACKS
ICE CAP CAFE,VELACHERY,4.5,300,200,CHENNAI,BEVERAGES
DE RETRO KOFFEE,VELACHERY,4.0,535,200,CHENNAI,BEVERAGES
THE BELGIAN WAFFLE CO.,VELACHERY,4.5,800,200,CHENNAI,DESSERTS
MANPAANAI SPICES,VELACHERY,4.0,30,350,CHENNAI,SOUTH INDIAN
HOTEL SIZZLER,VELACHERY,4.0,535,250,CHENNAI,BIRYANI
GHUMA GHUMALU,VELACHERY,4.0,3000,400,CHENNAI,SOUTH INDIAN
MR. CHEF,VELACHERY,4.0,535,260,CHENNAI,AMERICAN
SATHYAM CINEMAS,VELACHERY,4.5,300,300,CHENNAI,FAST FOOD
CREAM & FUDGE,VELACHERY,4.0,30,200,CHENNAI,ICE CREAM
GRILL FEST,VELACHERY,4.0,535,200,CHENNAI,CHINESE
ARJUN MUMMY DADDY ANDHRA MESS,VELACHERY,4.0,80,450,CHENNAI,INDIAN
THE SHAWARMA SHOP,VELACHERY,3.5,30,250,CHENNAI,LEBANESE
THE HOUSE OF WAFFLES & MILKSHAKES,VELACHERY,4.0,535,250,CHENNAI,BAKERY
HAKA,VELACHERY,4.5,80,500,CHENNAI,CHINESE
SNOW CUBE,VELACHERY,4.5,30,150,CHENNAI,ICE CREAM
ASIA SEVEN EXPRESS,VELACHERY,4.0,300,350,CHENNAI,CHINESE
FOODIES SPOT,VELACHERY,4.0,535,300,CHENNAI,CHINESE
PUNJABI KITCHEN,VELACHERY,4.5,300,250,CHENNAI,PUNJABI
ROLLS & BOWLS COMPANY,VELACHERY,4.0,80,250,CHENNAI,NORTH INDIAN
MR.CAFE,VELACHERY,4.0,535,200,CHENNAI,INDIAN
TOPI VAPPA BIRIYANI,VELACHERY,4.0,80,200,CHENNAI,BIRYANI
COOL COCO DAY,VELACHERY,4.0,300,300,CHENNAI,ICE CREAM
BEEVEE'S HOT KITCHEN,VELACHERY,4.0,535,300,CHENNAI,CHINESE
YUMMY HOT &  COOL,VELACHERY,4.0,535,200,CHENNAI,INDIAN
LASSI BLAST,VELACHERY,4.0,535,150,CHENNAI,BEVERAGES
THE BIRYANI LIFE,VELACHERY,4.0,80,250,CHENNAI,BIRYANI
BANARASIWALA,VELACHERY,4.0,535,150,CHENNAI,BEVERAGES
NAMMA CHENNAI KITCHEN,VELACHERY,4.0,535,200,CHENNAI,INDIAN
THE CHINESE STORY,VELACHERY,2.5,30,400,CHENNAI,CHINESE
MARUTHI VEG CORNER,VELACHERY,4.0,535,40,CHENNAI,CHINESE
JUICEBOX -TARAMANI,VELACHERY,4.0,535,150,CHENNAI,JUICES
ROLL BABY ROLL,VELACHERY,4.5,800,250,CHENNAI,INDIAN
OVENFRESH - PIZZAS AND CAKES,VELACHERY,4.0,300,400,CHENNAI,BAKERY
YAA MOHAIDEEN BIRYANI,VELACHERY,4.0,800,500,CHENNAI,BIRYANI
BIRIYANI BY KILO,VELACHERY,4.0,535,400,CHENNAI,BIRYANI
AL ARABIAN DELIGHTS,VELACHERY,4.0,80,400,CHENNAI,NORTH INDIAN
FRENCH CAKES,VELACHERY,4.0,535,200,CHENNAI,BAKERY
AD'S BIRYANI,VELACHERY,4.0,80,250,CHENNAI,BIRYANI
BREAKFAST EXPRESS,VELACHERY,4.5,800,200,CHENNAI,CONTINENTAL
FB CAKES,VELACHERY,4.5,300,200,CHENNAI,BAKERY
DIYAN FOODS,VELACHERY,4.0,535,298,CHENNAI,FAST FOOD
PASUMPON KEVIN UNAVAGAM,VELACHERY,4.0,535,150,CHENNAI,SOUTH INDIAN
VB CAKES,VELACHERY,4.0,535,200,CHENNAI,BAKERY
GILLI CHAI,VELACHERY,4.5,80,150,CHENNAI,BEVERAGES
TRIPLE C,VELACHERY,4.0,535,200,CHENNAI,SNACKS
HOTAL UDUPI SRI KRISHNA,VELACHERY,4.5,300,250,CHENNAI,INDIAN
INMUM KONJAM,VELACHERY,4.0,535,400,CHENNAI,INDIAN
SRI SAI RAM ANDHRA SNACKS,VELACHERY,4.5,30,150,CHENNAI,ANDHRA
ADHAM FOOD CORNER,VELACHERY,4.0,535,300,CHENNAI,CHINESE
VANITHA'S CREATION,VELACHERY,4.0,535,250,CHENNAI,SNACKS
COPPER CHIMNEY,VELACHERY,4.5,300,800,CHENNAI,NORTH INDIAN
THENIR VIDUTHI,VELACHERY,4.0,30,150,CHENNAI,SNACKS
M SQUARE,VELACHERY,4.0,30,250,CHENNAI,AMERICAN
FASTA PIZZA,VELACHERY,4.0,535,400,CHENNAI,PIZZAS
RITHI'S BBQ,VELACHERY,4.0,535,300,CHENNAI,BARBECUE
MADRAS MASALA HOUSE,VELACHERY,4.0,300,250,CHENNAI,SOUTH INDIAN
KWALITY WALLS FROZEN DESSERT AND ICE CREAM SHOP,VELACHERY,5.0,300,300,CHENNAI,ICE CREAM
THE BEST,VELACHERY,4.0,300,200,CHENNAI,BIRYANI
ERODE KUMAR COFFEE - EROD KUMAR COFFEE,VELACHERY,4.0,535,70,CHENNAI,BEVERAGES
OVEN STORY PIZZA,VELACHERY,4.5,300,400,CHENNAI,PIZZAS
AKSHAYA FROZEN FOODS,VELACHERY,4.0,535,100,CHENNAI,FAST FOOD
BUHARI,VELACHERY,4.0,800,500,CHENNAI,BIRYANI
KRI S KITCHEN BY CHENNAI FOODICT,VELACHERY,4.0,535,500,CHENNAI,DESSERTS
WONTON WOK,VELACHERY,4.0,535,300,CHENNAI,CHINESE
ZAITOON,VELACHERY,4.5,8000,500,CHENNAI,BIRYANI
SMK MULTI CUISINE RESTAURANT,VELACHERY,4.0,535,250,CHENNAI,CHINESE
MURTHAL BIG PARANTHA,VELACHERY,4.0,535,200,CHENNAI,INDIAN
STAR MOMO,VELACHERY,4.0,535,200,CHENNAI,CHINESE
STREET FOOD FACTORY,VELACHERY,4.0,535,100,CHENNAI,ARABIAN
GHARWAALATIFFIN,VELACHERY,4.0,535,400,CHENNAI,NORTH INDIAN
NEW ALREFAA RESTAURANT,VELACHERY,4.0,535,350,CHENNAI,CHINESE
KARRAM,VELACHERY,4.0,535,300,CHENNAI,CHINESE
MANJUS BIRYANI,VELACHERY,4.0,535,300,CHENNAI,BIRYANI
VELACHERRY VENKATESHWARA,VELACHERY,4.5,30,250,CHENNAI,INDIAN
ASLI MUMBAI CHAAT,VELACHERY,4.5,80,150,CHENNAI,CHAAT
PAATTAN KADAI,VELACHERY,4.0,535,140,CHENNAI,BEVERAGES
WELCOME BIRYANI,VELACHERY,4.0,535,300,CHENNAI,BIRYANI
AUTO BRIYANI,VELACHERY,4.0,535,400,CHENNAI,BIRYANI
FAASOS - WRAPS & ROLLS,VELACHERY,4.5,300,200,CHENNAI,FAST FOOD
ATTI  SQUARE,VELACHERY,4.0,535,300,CHENNAI,MIDDLE EASTERN
AMBUR MUBARAK BIRIYANI & FAST FOOD,VELACHERY,4.0,535,200,CHENNAI,BIRYANI
CREAM FEAST,VELACHERY,4.5,300,200,CHENNAI,ICE CREAM
SRI AKSHAYA BHAVAN,VELACHERY,4.0,535,150,CHENNAI,SOUTH INDIAN
TACO BELL,VELACHERY,4.0,80,300,CHENNAI,MEXICAN
ARABI SUTTA KOZHI,VELACHERY,4.0,535,250,CHENNAI,INDIAN
MADRAS MILITARY HOTEL,VELACHERY,4.0,30,400,CHENNAI,BIRYANI
BRO PIZZA,VELACHERY,3.5,30,200,CHENNAI,ITALIAN
DAY NIGHT FAST FOOD,VELACHERY,4.0,535,250,CHENNAI,CHINESE
RS RESTORATION,VELACHERY,4.0,535,330,CHENNAI,SOUTH INDIAN
AB S-ABSOLUTE BARBECUES,VELACHERY,4.0,300,400,CHENNAI,NORTH INDIAN
USTAD HOTEL,VELACHERY,3.5,30,500,CHENNAI,BIRYANI
THE BELGIAN WAFFLE CO.,NUNGAMBAKKAM,4.5,800,200,CHENNAI,DESSERTS
FLIPPED BY CASSANDRA,NUNGAMBAKKAM,4.0,30,200,CHENNAI,DESSERTS
KAPPA CHAKKA KANDHARI,NUNGAMBAKKAM,3.5,30,800,CHENNAI,KERALA
FRENCH LOAF,NUNGAMBAKKAM,4.5,30,400,CHENNAI,DESSERTS
WANGS KITCHEN,NUNGAMBAKKAM,4.5,80,500,CHENNAI,CHINESE
THE SAMOSA FACTORY,NUNGAMBAKKAM,4.5,800,200,CHENNAI,SNACKS
THE CAKE WORLD,NUNGAMBAKKAM,4.0,80,250,CHENNAI,BAKERY
VITAMIN CAFE,NUNGAMBAKKAM,4.5,300,150,CHENNAI,BEVERAGES
SMOKEY SHAWARMA,NUNGAMBAKKAM,3.5,80,250,CHENNAI,BIRYANI
FRESH MEAT PROTEINS,NUNGAMBAKKAM,4.5,405,100,CHENNAI,SNACKS
CHAI GALLI,NUNGAMBAKKAM,4.5,30,200,CHENNAI,BEVERAGES
99 SPLASH JUICE PARLOUR,NUNGAMBAKKAM,4.5,405,300,CHENNAI,JUICES
TIC TAC,NUNGAMBAKKAM,4.5,30,600,CHENNAI,CHINESE
TIBBS FRANKIE,NUNGAMBAKKAM,4.0,80,100,CHENNAI,STREET FOOD
SRI DURGA BHAVAN,NUNGAMBAKKAM,4.5,405,300,CHENNAI,SOUTH INDIAN
THE THICK SHAKE FACTORY,NUNGAMBAKKAM,4.5,300,200,CHENNAI,BEVERAGES
JUGALBHANDHI,NUNGAMBAKKAM,4.5,405,1200,CHENNAI,NORTH INDIAN
OTTOMAN BAKLAVA,NUNGAMBAKKAM,5.0,300,500,CHENNAI,NORTH INDIAN
AIRBORNE CARNIVAL,NUNGAMBAKKAM,4.5,405,400,CHENNAI,FAST FOOD
KAILASH PARBAT,NUNGAMBAKKAM,4.0,300,300,CHENNAI,FAST FOOD
SHUBH,NUNGAMBAKKAM,4.5,30,300,CHENNAI,NORTH INDIAN
HAVMOR HAVFUNN ICE CREAM,NUNGAMBAKKAM,4.5,30,200,CHENNAI,ICE CREAM
NAMMA VEEDU VASANTA BHAVAN,NUNGAMBAKKAM,4.0,3000,150,CHENNAI,SOUTH INDIAN
VB SIGNATURE - PROGRESSIVE VEG RESTAURANT,NUNGAMBAKKAM,4.0,300,250,CHENNAI,NORTH INDIAN
HUNGRY PANDA,NUNGAMBAKKAM,4.0,80,250,CHENNAI,INDIAN
CINNAMON HOUSE,NUNGAMBAKKAM,4.5,300,200,CHENNAI,DESSERTS
KURUMBU AADU,NUNGAMBAKKAM,4.0,800,300,CHENNAI,ANDHRA
CREAM AND FUDGE,NUNGAMBAKKAM,4.5,80,300,CHENNAI,ICE CREAM
ABBYS,NUNGAMBAKKAM,4.5,80,250,CHENNAI,SOUTH INDIAN
NGHT MRKT,NUNGAMBAKKAM,4.5,405,600,CHENNAI,ITALIAN
SRI MATHURA CHAT AND LASSI,NUNGAMBAKKAM,4.5,405,200,CHENNAI,FAST FOOD
TEWARY'S KULFI,NUNGAMBAKKAM,4.5,405,150,CHENNAI,ICE CREAM
PARADISE SANDWICH,NUNGAMBAKKAM,4.0,30,250,CHENNAI,SNACKS
TOSCANO,NUNGAMBAKKAM,4.5,800,1200,CHENNAI,ITALIAN
TEASERS,NUNGAMBAKKAM,4.5,405,250,CHENNAI,BEVERAGES
SRI KRISHNA SWEETS,NUNGAMBAKKAM,4.5,80,200,CHENNAI,SWEETS
CHAI KINGS,NUNGAMBAKKAM,4.5,300,150,CHENNAI,BEVERAGES
MOONBAKES,NUNGAMBAKKAM,4.5,405,550,CHENNAI,BAKERY
BAYLEAF OTG (ON THE GO),NUNGAMBAKKAM,4.5,300,300,CHENNAI,NORTH INDIAN
SRI PATTUKKOTTAI SAMI MESS,NUNGAMBAKKAM,4.5,405,200,CHENNAI,BIRYANI
BATTER,NUNGAMBAKKAM,4.5,80,300,CHENNAI,DESSERTS
CAFE DIG IN,NUNGAMBAKKAM,4.5,405,800,CHENNAI,CONTINENTAL
NEW ARCHANA FAST FOOD,NUNGAMBAKKAM,4.5,300,300,CHENNAI,CHINESE
BIRIYANI JUNCTION,NUNGAMBAKKAM,4.5,405,250,CHENNAI,BIRYANI
SUVAI TIFFEN CENTER,NUNGAMBAKKAM,4.5,405,200,CHENNAI,SOUTH INDIAN
CHINESE ODYSSEY,NUNGAMBAKKAM,4.5,300,200,CHENNAI,CHINESE
DARJEELING CAFE,NUNGAMBAKKAM,4.5,80,300,CHENNAI,STREET FOOD
ZAWWAN'S BIRIYANI,NUNGAMBAKKAM,4.5,405,250,CHENNAI,BIRYANI
SWISS HUTTE,NUNGAMBAKKAM,4.5,405,1200,CHENNAI,MEDITERRANEAN
ROYAL FAST FOOD,NUNGAMBAKKAM,3.5,30,200,CHENNAI,CHINESE
THE TABLE,NUNGAMBAKKAM,4.5,405,200,CHENNAI,DESSERTS
HOT BIRIYANI,NUNGAMBAKKAM,4.5,405,400,CHENNAI,BIRYANI
HOTEL SRI DURGA BHAVAN,NUNGAMBAKKAM,4.5,405,200,CHENNAI,SOUTH INDIAN
RAHMAN BIRIYANI FORMERLY KNOWN AS BISMI BIRIYANI,NUNGAMBAKKAM,4.5,300,350,CHENNAI,BIRYANI
TWILIGHT TAKEOUT,NUNGAMBAKKAM,4.5,800,350,CHENNAI,NORTH INDIAN
ACHAYATHIS RESTAURANT,NUNGAMBAKKAM,4.5,3000,600,CHENNAI,KERALA
UMAR BIRIYANI - GREAMS ROAD,NUNGAMBAKKAM,4.5,80,300,CHENNAI,BIRYANI
BURMESE CAFE,NUNGAMBAKKAM,4.0,30,280,CHENNAI,INDIAN
PIAZZA PIZZA,NUNGAMBAKKAM,3.5,30,500,CHENNAI,ITALIAN
DRUNKEN MONKEY,NUNGAMBAKKAM,4.5,300,400,CHENNAI,HEALTHY FOOD
SWEET SPOT,NUNGAMBAKKAM,4.5,80,500,CHENNAI,DESSERTS
TN 91 FEAST WRAP,NUNGAMBAKKAM,4.5,405,100,CHENNAI,FAST FOOD
SAVOURY SEA SHELL,NUNGAMBAKKAM,4.5,3000,400,CHENNAI,ARABIAN
COOK BOT BIRYANI,NUNGAMBAKKAM,4.5,405,400,CHENNAI,BIRYANI
CHOZHAS FOOD COURT,NUNGAMBAKKAM,4.5,405,200,CHENNAI,CHINESE
FRUIT SHOP ON GREAMS ROAD,NUNGAMBAKKAM,5.0,300,250,CHENNAI,JUICES
MEXICANO GRILLER,NUNGAMBAKKAM,3.5,80,800,CHENNAI,MEXICAN
ID COFFEE,NUNGAMBAKKAM,4.5,80,400,CHENNAI,BEVERAGES
THE BROWN BREAD CO,NUNGAMBAKKAM,4.5,405,350,CHENNAI,BEVERAGES
HOTEL BRAHMAPUTRA,NUNGAMBAKKAM,4.5,30,350,CHENNAI,BENGALI
CHILL BRO.!,NUNGAMBAKKAM,4.5,405,100,CHENNAI,BEVERAGES
BARBEQUE NATION,NUNGAMBAKKAM,4.0,80,600,CHENNAI,NORTH INDIAN
HOTEL RAINBOW,NUNGAMBAKKAM,4.5,405,300,CHENNAI,BARBECUE
SHENOY CAFE,NUNGAMBAKKAM,4.5,405,500,CHENNAI,BEVERAGES
90ML,NUNGAMBAKKAM,4.5,80,100,CHENNAI,BEVERAGES
SPICE KLUB,NUNGAMBAKKAM,4.5,30,1100,CHENNAI,NORTH INDIAN
THE HADDOWS CLUB,NUNGAMBAKKAM,4.5,405,300,CHENNAI,SOUTH INDIAN
HEAVENS PARK RESTAURANT,NUNGAMBAKKAM,4.5,30,300,CHENNAI,BIRYANI
